roll_id,chamber,name,bioguide,party,vote,biden_position
s346-2023,senate,Jeanne Shaheen,S001181,Democrat,support,support
s346-2023,senate,Tim Scott,S001184,Republican,oppose,support
s346-2023,senate,Kyrsten Sinema,S001191,Independent,support,support
s346-2023,senate,Brian Schatz,S001194,Democrat,support,support
s346-2023,senate,Dan Sullivan,S001198,Republican,oppose,support
s346-2023,senate,Tina Smith,S001203,Democrat,support,support
s346-2023,senate,Rick Scott,S001217,Republican,oppose,support
s346-2023,senate,Eric Schmitt,S001227,Republican,oppose,support
s346-2023,senate,John Thune,T000250,Republican,oppose,support
s346-2023,senate,Jon Tester,T000464,Democrat,support,support
s346-2023,senate,Thom Tillis,T000476,Republican,support,support
s346-2023,senate,Chris Van Hollen,V000128,Democrat,support,support
s346-2023,senate,J.D. Vance,V000137,Republican,oppose,support
s346-2023,senate,Roger Wicker,W000437,Republican,support,support
s346-2023,senate,Ron Wyden,W000779,Democrat,support,support
s346-2023,senate,Raphael Warnock,W000790,Democrat,support,support
s346-2023,senate,Sheldon Whitehouse,W000802,Democrat,support,support
s346-2023,senate,Mark Warner,W000805,Democrat,support,support
s346-2023,senate,Elizabeth Warren,W000817,Democrat,support,support
s346-2023,senate,Todd Young,Y000064,Republican,support,support
s347-2023,senate,Sherrod Brown,B000944,Democrat,support,support
s347-2023,senate,Tammy Baldwin,B001230,Democrat,support,support
s347-2023,senate,Michael Bennet,B001267,Democrat,support,support
s347-2023,senate,Richard Blumenthal,B001277,Democrat,support,support
s347-2023,senate,Cory Booker,B001288,Democrat,support,support
s347-2023,senate,Maria Cantwell,C000127,Democrat,support,support
s347-2023,senate,Ben Cardin,C000141,Democrat,support,support
s347-2023,senate,Tom Carper,C000174,Democrat,support,support
s347-2023,senate,Mike Crapo,C000880,Republican,oppose,support
s347-2023,senate,Susan Collins,C001035,Republican,support,support
s347-2023,senate,Shelley Moore Capito,C001047,Republican,support,support
s347-2023,senate,Bob Casey,C001070,Democrat,support,support
s347-2023,senate,Chris Coons,C001088,Democrat,support,support
s347-2023,senate,Tom Cotton,C001095,Republican,oppose,support
s347-2023,senate,Catherine Cortez Masto,C001113,Democrat,support,support
s347-2023,senate,Dick Durbin,D000563,Democrat,support,support
s347-2023,senate,Tammy Duckworth,D000622,Democrat,support,support
s347-2023,senate,Chuck Grassley,G000386,Republican,support,support
s347-2023,senate,Kirsten Gillibrand,G000555,Democrat,support,support
s347-2023,senate,Mazie Hirono,H001042,Democrat,support,support
s347-2023,senate,Martin Heinrich,H001046,Democrat,support,support
s347-2023,senate,John Hoeven,H001061,Republican,oppose,support
s347-2023,senate,Maggie Hassan,H001076,Democrat,support,support
s347-2023,senate,Amy Klobuchar,K000367,Democrat,support,support
s347-2023,senate,Mark Kelly,K000377,Democrat,support,support
s347-2023,senate,Tim Kaine,K000384,Democrat,support,support
s347-2023,senate,John Kennedy,K000393,Republican,oppose,support
s347-2023,senate,Ben Ray Luján,L000570,Democrat,support,support
s347-2023,senate,James Lankford,L000575,Republican,oppose,support
s347-2023,senate,Ed Markey,M000133,Democrat,support,support
s347-2023,senate,Mitch McConnell,M000355,Republican,oppose,support
s347-2023,senate,Bob Menendez,M000639,Democrat,support,support
s347-2023,senate,Patty Murray,M001111,Democrat,support,support
s347-2023,senate,Lisa Murkowski,M001153,Republican,support,support
s347-2023,senate,Chris Murphy,M001169,Democrat,support,support
s347-2023,senate,Jeff Merkley,M001176,Democrat,support,support
s347-2023,senate,Joe Manchin,M001183,Democrat,support,support
s347-2023,senate,Markwayne Mullin,M001190,Republican,oppose,support
s347-2023,senate,Jon Ossoff,O000174,Democrat,support,support
s347-2023,senate,Jack Reed,R000122,Democrat,support,support
s347-2023,senate,Mike Rounds,R000605,Republican,support,support
s347-2023,senate,Jacky Rosen,R000608,Democrat,support,support
s347-2023,senate,Pete Ricketts,R000618,Republican,oppose,support
s347-2023,senate,Bernie Sanders,S000033,Independent,support,support
s347-2023,senate,Chuck Schumer,S000148,Democrat,support,support
s347-2023,senate,Debbie Stabenow,S000770,Democrat,support,support
s347-2023,senate,Jeanne Shaheen,S001181,Democrat,support,support
s347-2023,senate,Kyrsten Sinema,S001191,Independent,support,support
s347-2023,senate,Brian Schatz,S001194,Democrat,support,support
s347-2023,senate,Tina Smith,S001203,Democrat,support,support
s347-2023,senate,John Thune,T000250,Republican,oppose,support
s347-2023,senate,Jon Tester,T000464,Democrat,support,support
s347-2023,senate,Thom Tillis,T000476,Republican,support,support
s347-2023,senate,Chris Van Hollen,V000128,Democrat,support,support
s347-2023,senate,Roger Wicker,W000437,Republican,oppose,support
s347-2023,senate,Ron Wyden,W000779,Democrat,support,support
s347-2023,senate,Raphael Warnock,W000790,Democrat,support,support
s347-2023,senate,Sheldon Whitehouse,W000802,Democrat,support,support
s347-2023,senate,Mark Warner,W000805,Democrat,support,support
s347-2023,senate,Todd Young,Y000064,Republican,oppose,support
s349-2023,senate,Sherrod Brown,B000944,Democrat,support,support
s349-2023,senate,Tammy Baldwin,B001230,Democrat,support,support
s349-2023,senate,Michael Bennet,B001267,Democrat,support,support
s349-2023,senate,Richard Blumenthal,B001277,Democrat,support,support
s349-2023,senate,Cory Booker,B001288,Democrat,support,support
s349-2023,senate,Katie Britt,B001319,Republican,oppose,support
s349-2023,senate,Maria Cantwell,C000127,Democrat,support,support
s349-2023,senate,Ben Cardin,C000141,Democrat,support,support
s349-2023,senate,Tom Carper,C000174,Democrat,support,support
s349-2023,senate,Mike Crapo,C000880,Republican,oppose,support
s349-2023,senate,Susan Collins,C001035,Republican,support,support
s349-2023,senate,Bob Casey,C001070,Democrat,support,support
s349-2023,senate,Chris Coons,C001088,Democrat,support,support
s349-2023,senate,Tom Cotton,C001095,Republican,oppose,support
s349-2023,senate,Catherine Cortez Masto,C001113,Democrat,support,support
s349-2023,senate,Dick Durbin,D000563,Democrat,support,support
s349-2023,senate,Tammy Duckworth,D000622,Democrat,support,support
s349-2023,senate,Deb Fischer,F000463,Republican,oppose,support
s349-2023,senate,John Fetterman,F000479,Democrat,support,support
s349-2023,senate,Chuck Grassley,G000386,Republican,oppose,support
s349-2023,senate,Kirsten Gillibrand,G000555,Democrat,support,support
s349-2023,senate,John Hickenlooper,H000273,Democrat,support,support
s349-2023,senate,Mazie Hirono,H001042,Democrat,support,support
s349-2023,senate,Martin Heinrich,H001046,Democrat,support,support
s349-2023,senate,John Hoeven,H001061,Republican,oppose,support
s349-2023,senate,Maggie Hassan,H001076,Democrat,support,support
s349-2023,senate,Amy Klobuchar,K000367,Democrat,support,support
s349-2023,senate,Mark Kelly,K000377,Democrat,support,support
s349-2023,senate,Angus King,K000383,Independent,support,support
s349-2023,senate,Tim Kaine,K000384,Democrat,support,support
s349-2023,senate,John Kennedy,K000393,Republican,oppose,support
s349-2023,senate,Ben Ray Luján,L000570,Democrat,support,support
s349-2023,senate,James Lankford,L000575,Republican,oppose,support
s349-2023,senate,Ed Markey,M000133,Democrat,support,support
s349-2023,senate,Mitch McConnell,M000355,Republican,oppose,support
s349-2023,senate,Bob Menendez,M000639,Democrat,support,support
s349-2023,senate,Patty Murray,M001111,Democrat,support,support
s349-2023,senate,Lisa Murkowski,M001153,Republican,support,support
s349-2023,senate,Chris Murphy,M001169,Democrat,support,support
s349-2023,senate,Jeff Merkley,M001176,Democrat,support,support
s349-2023,senate,Joe Manchin,M001183,Democrat,support,support
s349-2023,senate,Jon Ossoff,O000174,Democrat,support,support
s349-2023,senate,Gary Peters,P000595,Democrat,support,support
s349-2023,senate,Jack Reed,R000122,Democrat,support,support
s349-2023,senate,Jacky Rosen,R000608,Democrat,support,support
s349-2023,senate,Pete Ricketts,R000618,Republican,oppose,support
s349-2023,senate,Bernie Sanders,S000033,Independent,support,support
s349-2023,senate,Chuck Schumer,S000148,Democrat,support,support
s349-2023,senate,Debbie Stabenow,S000770,Democrat,support,support
s349-2023,senate,Jeanne Shaheen,S001181,Democrat,support,support
s349-2023,senate,Kyrsten Sinema,S001191,Independent,oppose,support
s349-2023,senate,Dan Sullivan,S001198,Republican,oppose,support
s349-2023,senate,Tina Smith,S001203,Democrat,support,support
s349-2023,senate,John Thune,T000250,Republican,oppose,support
s349-2023,senate,Tommy Tuberville,T000278,Republican,oppose,support
s349-2023,senate,Jon Tester,T000464,Democrat,support,support
s349-2023,senate,Chris Van Hollen,V000128,Democrat,support,support
s349-2023,senate,J.D. Vance,V000137,Republican,oppose,support
s349-2023,senate,Roger Wicker,W000437,Republican,oppose,support
s349-2023,senate,Ron Wyden,W000779,Democrat,support,support
s349-2023,senate,Raphael Warnock,W000790,Democrat,support,support
s349-2023,senate,Peter Welch,W000800,Democrat,support,support
s349-2023,senate,Sheldon Whitehouse,W000802,Democrat,support,support
s349-2023,senate,Mark Warner,W000805,Democrat,support,support
s349-2023,senate,Elizabeth Warren,W000817,Democrat,support,support
s349-2023,senate,Todd Young,Y000064,Republican,oppose,support
s35-2023,senate,Sherrod Brown,B000944,Democrat,oppose,oppose
s35-2023,senate,Tammy Baldwin,B001230,Democrat,oppose,oppose
s35-2023,senate,John Boozman,B001236,Republican,support,oppose
s35-2023,senate,Marsha Blackburn,B001243,Republican,support,oppose
s35-2023,senate,John Barrasso,B001261,Republican,support,oppose
s35-2023,senate,Michael Bennet,B001267,Democrat,oppose,oppose
s35-2023,senate,Richard Blumenthal,B001277,Democrat,oppose,oppose
s35-2023,senate,Cory Booker,B001288,Democrat,oppose,oppose
s35-2023,senate,Ted Budd,B001305,Republican,support,oppose
s35-2023,senate,Mike Braun,B001310,Republican,support,oppose
s35-2023,senate,Katie Britt,B001319,Republican,support,oppose
s35-2023,senate,Maria Cantwell,C000127,Democrat,oppose,oppose
s35-2023,senate,Ben Cardin,C000141,Democrat,oppose,oppose
s35-2023,senate,Tom Carper,C000174,Democrat,oppose,oppose
s35-2023,senate,Susan Collins,C001035,Republican,support,oppose
s35-2023,senate,Shelley Moore Capito,C001047,Republican,support,oppose
s35-2023,senate,John Cornyn,C001056,Republican,support,oppose
s35-2023,senate,Bob Casey,C001070,Democrat,oppose,oppose
s35-2023,senate,Bill Cassidy,C001075,Republican,support,oppose
s35-2023,senate,Chris Coons,C001088,Democrat,oppose,oppose
s35-2023,senate,Tom Cotton,C001095,Republican,support,oppose
s35-2023,senate,Kevin Cramer,C001096,Republican,support,oppose
s35-2023,senate,Ted Cruz,C001098,Republican,support,oppose
s35-2023,senate,Catherine Cortez Masto,C001113,Democrat,oppose,oppose
s35-2023,senate,Dick Durbin,D000563,Democrat,oppose,oppose
s35-2023,senate,Steve Daines,D000618,Republican,support,oppose
s35-2023,senate,Tammy Duckworth,D000622,Democrat,oppose,oppose
s35-2023,senate,Joni Ernst,E000295,Republican,support,oppose
s35-2023,senate,Deb Fischer,F000463,Republican,support,oppose
s35-2023,senate,Lindsay Graham,G000359,Republican,support,oppose
s35-2023,senate,Chuck Grassley,G000386,Republican,support,oppose
s35-2023,senate,Kirsten Gillibrand,G000555,Democrat,oppose,oppose
s35-2023,senate,John Hickenlooper,H000273,Democrat,oppose,oppose
s35-2023,senate,Bill Hagerty,H000601,Republican,support,oppose
s35-2023,senate,Mazie Hirono,H001042,Democrat,oppose,oppose
s35-2023,senate,Martin Heinrich,H001046,Democrat,oppose,oppose
s35-2023,senate,John Hoeven,H001061,Republican,support,oppose
s35-2023,senate,Maggie Hassan,H001076,Democrat,oppose,oppose
s35-2023,senate,Cindy Hyde-Smith,H001079,Republican,support,oppose
s35-2023,senate,Josh Hawley,H001089,Republican,support,oppose
s35-2023,senate,Ron Johnson,J000293,Republican,support,oppose
s35-2023,senate,Amy Klobuchar,K000367,Democrat,oppose,oppose
s35-2023,senate,Mark Kelly,K000377,Democrat,oppose,oppose
s35-2023,senate,Angus King,K000383,Independent,oppose,oppose
s35-2023,senate,Tim Kaine,K000384,Democrat,oppose,oppose
s35-2023,senate,John Kennedy,K000393,Republican,support,oppose
s35-2023,senate,Ben Ray Luján,L000570,Democrat,oppose,oppose
s35-2023,senate,Cynthia Lummis,L000571,Republican,support,oppose
s35-2023,senate,James Lankford,L000575,Republican,support,oppose
s35-2023,senate,Mike Lee,L000577,Republican,support,oppose
s35-2023,senate,Ed Markey,M000133,Democrat,oppose,oppose
s35-2023,senate,Mitch McConnell,M000355,Republican,support,oppose
s35-2023,senate,Bob Menendez,M000639,Democrat,oppose,oppose
s35-2023,senate,Jerry Moran,M000934,Republican,support,oppose
s35-2023,senate,Patty Murray,M001111,Democrat,oppose,oppose
s35-2023,senate,Lisa Murkowski,M001153,Republican,support,oppose
s35-2023,senate,Chris Murphy,M001169,Democrat,oppose,oppose
s35-2023,senate,Joe Manchin,M001183,Democrat,support,oppose
s35-2023,senate,Markwayne Mullin,M001190,Republican,support,oppose
s35-2023,senate,Roger Marshall,M001198,Republican,support,oppose
s35-2023,senate,Jon Ossoff,O000174,Democrat,oppose,oppose
s35-2023,senate,Alex Padilla,P000145,Democrat,oppose,oppose
s35-2023,senate,Gary Peters,P000595,Democrat,oppose,oppose
s35-2023,senate,Rand Paul,P000603,Republican,support,oppose
s35-2023,senate,Jack Reed,R000122,Democrat,oppose,oppose
s35-2023,senate,Jim Risch,R000584,Republican,support,oppose
s35-2023,senate,Marco Rubio,R000595,Republican,support,oppose
s35-2023,senate,Mike Rounds,R000605,Republican,support,oppose
s35-2023,senate,Jacky Rosen,R000608,Democrat,oppose,oppose
s35-2023,senate,Mitt Romney,R000615,Republican,support,oppose
s35-2023,senate,Pete Ricketts,R000618,Republican,support,oppose
s35-2023,senate,Bernie Sanders,S000033,Independent,oppose,oppose
s35-2023,senate,Chuck Schumer,S000148,Democrat,oppose,oppose
s35-2023,senate,Debbie Stabenow,S000770,Democrat,oppose,oppose
s35-2023,senate,Jeanne Shaheen,S001181,Democrat,oppose,oppose
s35-2023,senate,Tim Scott,S001184,Republican,support,oppose
s35-2023,senate,Kyrsten Sinema,S001191,Independent,oppose,oppose
s35-2023,senate,Brian Schatz,S001194,Democrat,oppose,oppose
s35-2023,senate,Dan Sullivan,S001198,Republican,support,oppose
s35-2023,senate,Tina Smith,S001203,Democrat,oppose,oppose
s35-2023,senate,Rick Scott,S001217,Republican,support,oppose
s35-2023,senate,Eric Schmitt,S001227,Republican,support,oppose
s35-2023,senate,John Thune,T000250,Republican,support,oppose
s35-2023,senate,Tommy Tuberville,T000278,Republican,support,oppose
s35-2023,senate,Jon Tester,T000464,Democrat,support,oppose
s35-2023,senate,Thom Tillis,T000476,Republican,support,oppose
s35-2023,senate,Chris Van Hollen,V000128,Democrat,oppose,oppose
s35-2023,senate,J.D. Vance,V000137,Republican,support,oppose
s35-2023,senate,Roger Wicker,W000437,Republican,support,oppose
s35-2023,senate,Ron Wyden,W000779,Democrat,oppose,oppose
s35-2023,senate,Raphael Warnock,W000790,Democrat,oppose,oppose
s35-2023,senate,Peter Welch,W000800,Democrat,oppose,oppose
s35-2023,senate,Sheldon Whitehouse,W000802,Democrat,oppose,oppose
s35-2023,senate,Mark Warner,W000805,Democrat,oppose,oppose
s35-2023,senate,Elizabeth Warren,W000817,Democrat,oppose,oppose
s35-2023,senate,Todd Young,Y000064,Republican,support,oppose
s351-2023,senate,Sherrod Brown,B000944,Democrat,support,support
s351-2023,senate,Tammy Baldwin,B001230,Democrat,support,support
s351-2023,senate,Michael Bennet,B001267,Democrat,support,support
s351-2023,senate,Richard Blumenthal,B001277,Democrat,support,support
s351-2023,senate,Cory Booker,B001288,Democrat,support,support
s351-2023,senate,Katie Britt,B001319,Republican,oppose,support
s351-2023,senate,Maria Cantwell,C000127,Democrat,support,support
s351-2023,senate,Ben Cardin,C000141,Democrat,support,support
s351-2023,senate,Tom Carper,C000174,Democrat,support,support
s351-2023,senate,Mike Crapo,C000880,Republican,oppose,support
s351-2023,senate,Susan Collins,C001035,Republican,support,support
s351-2023,senate,Bob Casey,C001070,Democrat,support,support
s351-2023,senate,Chris Coons,C001088,Democrat,support,support
s351-2023,senate,Tom Cotton,C001095,Republican,oppose,support
s351-2023,senate,Catherine Cortez Masto,C001113,Democrat,support,support
s351-2023,senate,Dick Durbin,D000563,Democrat,support,support
s351-2023,senate,Tammy Duckworth,D000622,Democrat,support,support
s351-2023,senate,Deb Fischer,F000463,Republican,oppose,support
s351-2023,senate,John Fetterman,F000479,Democrat,support,support
s351-2023,senate,Chuck Grassley,G000386,Republican,support,support
s351-2023,senate,Kirsten Gillibrand,G000555,Democrat,support,support
s351-2023,senate,John Hickenlooper,H000273,Democrat,support,support
s351-2023,senate,Mazie Hirono,H001042,Democrat,support,support
s351-2023,senate,Martin Heinrich,H001046,Democrat,support,support
s351-2023,senate,John Hoeven,H001061,Republican,oppose,support
s351-2023,senate,Maggie Hassan,H001076,Democrat,support,support
s351-2023,senate,Amy Klobuchar,K000367,Democrat,support,support
s351-2023,senate,Mark Kelly,K000377,Democrat,support,support
s351-2023,senate,Angus King,K000383,Independent,support,support
s351-2023,senate,Tim Kaine,K000384,Democrat,support,support
s351-2023,senate,John Kennedy,K000393,Republican,oppose,support
s351-2023,senate,Ben Ray Luján,L000570,Democrat,support,support
s351-2023,senate,James Lankford,L000575,Republican,support,support
s351-2023,senate,Ed Markey,M000133,Democrat,support,support
s351-2023,senate,Mitch McConnell,M000355,Republican,oppose,support
s351-2023,senate,Bob Menendez,M000639,Democrat,support,support
s351-2023,senate,Patty Murray,M001111,Democrat,support,support
s351-2023,senate,Lisa Murkowski,M001153,Republican,support,support
s351-2023,senate,Chris Murphy,M001169,Democrat,support,support
s351-2023,senate,Jeff Merkley,M001176,Democrat,support,support
s351-2023,senate,Joe Manchin,M001183,Democrat,oppose,support
s351-2023,senate,Jon Ossoff,O000174,Democrat,support,support
s351-2023,senate,Gary Peters,P000595,Democrat,support,support
s351-2023,senate,Jack Reed,R000122,Democrat,support,support
s351-2023,senate,Jacky Rosen,R000608,Democrat,support,support
s351-2023,senate,Pete Ricketts,R000618,Republican,oppose,support
s351-2023,senate,Bernie Sanders,S000033,Independent,support,support
s351-2023,senate,Chuck Schumer,S000148,Democrat,support,support
s351-2023,senate,Debbie Stabenow,S000770,Democrat,support,support
s351-2023,senate,Jeanne Shaheen,S001181,Democrat,support,support
s351-2023,senate,Kyrsten Sinema,S001191,Independent,support,support
s351-2023,senate,Dan Sullivan,S001198,Republican,oppose,support
s351-2023,senate,Tina Smith,S001203,Democrat,support,support
s351-2023,senate,John Thune,T000250,Republican,oppose,support
s351-2023,senate,Tommy Tuberville,T000278,Republican,oppose,support
s351-2023,senate,Jon Tester,T000464,Democrat,support,support
s351-2023,senate,Chris Van Hollen,V000128,Democrat,support,support
s351-2023,senate,Roger Wicker,W000437,Republican,oppose,support
s351-2023,senate,Ron Wyden,W000779,Democrat,support,support
s351-2023,senate,Raphael Warnock,W000790,Democrat,support,support
s351-2023,senate,Peter Welch,W000800,Democrat,support,support
s351-2023,senate,Sheldon Whitehouse,W000802,Democrat,support,support
s351-2023,senate,Mark Warner,W000805,Democrat,support,support
s351-2023,senate,Elizabeth Warren,W000817,Democrat,support,support
s351-2023,senate,Todd Young,Y000064,Republican,oppose,support
s352-2023,senate,Sherrod Brown,B000944,Democrat,support,support
s352-2023,senate,Tammy Baldwin,B001230,Democrat,support,support
s352-2023,senate,Michael Bennet,B001267,Democrat,support,support
s352-2023,senate,Richard Blumenthal,B001277,Democrat,support,support
s352-2023,senate,Cory Booker,B001288,Democrat,support,support
s352-2023,senate,Katie Britt,B001319,Republican,oppose,support
s352-2023,senate,Maria Cantwell,C000127,Democrat,support,support
s352-2023,senate,Ben Cardin,C000141,Democrat,support,support
s352-2023,senate,Tom Carper,C000174,Democrat,support,support
s352-2023,senate,Mike Crapo,C000880,Republican,oppose,support
s352-2023,senate,Susan Collins,C001035,Republican,oppose,support
s352-2023,senate,Bob Casey,C001070,Democrat,support,support
s352-2023,senate,Chris Coons,C001088,Democrat,support,support
s352-2023,senate,Tom Cotton,C001095,Republican,oppose,support
s352-2023,senate,Catherine Cortez Masto,C001113,Democrat,support,support
s352-2023,senate,Dick Durbin,D000563,Democrat,support,support
s352-2023,senate,Tammy Duckworth,D000622,Democrat,support,support
s352-2023,senate,Deb Fischer,F000463,Republican,oppose,support
s352-2023,senate,John Fetterman,F000479,Democrat,support,support
s352-2023,senate,Chuck Grassley,G000386,Republican,oppose,support
s352-2023,senate,Kirsten Gillibrand,G000555,Democrat,support,support
s352-2023,senate,John Hickenlooper,H000273,Democrat,support,support
s352-2023,senate,Mazie Hirono,H001042,Democrat,support,support
s352-2023,senate,Martin Heinrich,H001046,Democrat,support,support
s352-2023,senate,John Hoeven,H001061,Republican,oppose,support
s352-2023,senate,Maggie Hassan,H001076,Democrat,support,support
s352-2023,senate,Amy Klobuchar,K000367,Democrat,support,support
s352-2023,senate,Mark Kelly,K000377,Democrat,support,support
s352-2023,senate,Angus King,K000383,Independent,support,support
s352-2023,senate,Tim Kaine,K000384,Democrat,support,support
s352-2023,senate,John Kennedy,K000393,Republican,oppose,support
s352-2023,senate,Ben Ray Luján,L000570,Democrat,support,support
s352-2023,senate,James Lankford,L000575,Republican,oppose,support
s352-2023,senate,Ed Markey,M000133,Democrat,support,support
s352-2023,senate,Mitch McConnell,M000355,Republican,oppose,support
s352-2023,senate,Bob Menendez,M000639,Democrat,support,support
s352-2023,senate,Patty Murray,M001111,Democrat,support,support
s352-2023,senate,Chris Murphy,M001169,Democrat,support,support
s352-2023,senate,Jeff Merkley,M001176,Democrat,support,support
s352-2023,senate,Joe Manchin,M001183,Democrat,support,support
s352-2023,senate,Jon Ossoff,O000174,Democrat,support,support
s352-2023,senate,Gary Peters,P000595,Democrat,support,support
s352-2023,senate,Jack Reed,R000122,Democrat,support,support
s352-2023,senate,Jacky Rosen,R000608,Democrat,support,support
s352-2023,senate,Pete Ricketts,R000618,Republican,oppose,support
s352-2023,senate,Chuck Schumer,S000148,Democrat,support,support
s352-2023,senate,Debbie Stabenow,S000770,Democrat,support,support
s352-2023,senate,Jeanne Shaheen,S001181,Democrat,support,support
s352-2023,senate,Kyrsten Sinema,S001191,Independent,support,support
s352-2023,senate,Dan Sullivan,S001198,Republican,oppose,support
s352-2023,senate,Tina Smith,S001203,Democrat,support,support
s352-2023,senate,John Thune,T000250,Republican,oppose,support
s352-2023,senate,Tommy Tuberville,T000278,Republican,oppose,support
s352-2023,senate,Jon Tester,T000464,Democrat,support,support
s352-2023,senate,Chris Van Hollen,V000128,Democrat,support,support
s352-2023,senate,Roger Wicker,W000437,Republican,oppose,support
s352-2023,senate,Ron Wyden,W000779,Democrat,support,support
s352-2023,senate,Raphael Warnock,W000790,Democrat,support,support
s352-2023,senate,Peter Welch,W000800,Democrat,support,support
s352-2023,senate,Sheldon Whitehouse,W000802,Democrat,support,support
s352-2023,senate,Mark Warner,W000805,Democrat,support,support
s352-2023,senate,Elizabeth Warren,W000817,Democrat,support,support
s352-2023,senate,Todd Young,Y000064,Republican,support,support
s37-2023,senate,Sherrod Brown,B000944,Democrat,support,support
s37-2023,senate,Tammy Baldwin,B001230,Democrat,support,support
s37-2023,senate,John Boozman,B001236,Republican,oppose,support
s37-2023,senate,Marsha Blackburn,B001243,Republican,oppose,support
s37-2023,senate,John Barrasso,B001261,Republican,oppose,support
s37-2023,senate,Michael Bennet,B001267,Democrat,support,support
s37-2023,senate,Richard Blumenthal,B001277,Democrat,support,support
s37-2023,senate,Cory Booker,B001288,Democrat,support,support
s37-2023,senate,Ted Budd,B001305,Republican,oppose,support
s37-2023,senate,Mike Braun,B001310,Republican,oppose,support
s37-2023,senate,Katie Britt,B001319,Republican,oppose,support
s37-2023,senate,Maria Cantwell,C000127,Democrat,support,support
s37-2023,senate,Ben Cardin,C000141,Democrat,support,support
s37-2023,senate,Tom Carper,C000174,Democrat,support,support
s37-2023,senate,Susan Collins,C001035,Republican,support,support
s37-2023,senate,Shelley Moore Capito,C001047,Republican,oppose,support
s37-2023,senate,John Cornyn,C001056,Republican,oppose,support
s37-2023,senate,Bob Casey,C001070,Democrat,support,support
s37-2023,senate,Bill Cassidy,C001075,Republican,oppose,support
s37-2023,senate,Chris Coons,C001088,Democrat,support,support
s37-2023,senate,Tom Cotton,C001095,Republican,oppose,support
s37-2023,senate,Kevin Cramer,C001096,Republican,oppose,support
s37-2023,senate,Ted Cruz,C001098,Republican,oppose,support
s37-2023,senate,Catherine Cortez Masto,C001113,Democrat,support,support
s37-2023,senate,Steve Daines,D000618,Republican,oppose,support
s37-2023,senate,Tammy Duckworth,D000622,Democrat,support,support
s37-2023,senate,Joni Ernst,E000295,Republican,oppose,support
s37-2023,senate,Deb Fischer,F000463,Republican,oppose,support
s37-2023,senate,Lindsay Graham,G000359,Republican,support,support
s37-2023,senate,Chuck Grassley,G000386,Republican,support,support
s37-2023,senate,Kirsten Gillibrand,G000555,Democrat,support,support
s37-2023,senate,John Hickenlooper,H000273,Democrat,support,support
s37-2023,senate,Bill Hagerty,H000601,Republican,oppose,support
s37-2023,senate,Mazie Hirono,H001042,Democrat,support,support
s37-2023,senate,Martin Heinrich,H001046,Democrat,support,support
s37-2023,senate,John Hoeven,H001061,Republican,oppose,support
s37-2023,senate,Maggie Hassan,H001076,Democrat,support,support
s37-2023,senate,Cindy Hyde-Smith,H001079,Republican,oppose,support
s37-2023,senate,Josh Hawley,H001089,Republican,oppose,support
s37-2023,senate,Ron Johnson,J000293,Republican,oppose,support
s37-2023,senate,Amy Klobuchar,K000367,Democrat,support,support
s37-2023,senate,Mark Kelly,K000377,Democrat,support,support
s37-2023,senate,Angus King,K000383,Independent,support,support
s37-2023,senate,Tim Kaine,K000384,Democrat,support,support
s37-2023,senate,Ben Ray Luján,L000570,Democrat,support,support
s37-2023,senate,Cynthia Lummis,L000571,Republican,oppose,support
s37-2023,senate,James Lankford,L000575,Republican,oppose,support
s37-2023,senate,Mike Lee,L000577,Republican,oppose,support
s37-2023,senate,Ed Markey,M000133,Democrat,support,support
s37-2023,senate,Mitch McConnell,M000355,Republican,oppose,support
s37-2023,senate,Bob Menendez,M000639,Democrat,support,support
s37-2023,senate,Jerry Moran,M000934,Republican,oppose,support
s37-2023,senate,Patty Murray,M001111,Democrat,support,support
s37-2023,senate,Lisa Murkowski,M001153,Republican,support,support
s37-2023,senate,Chris Murphy,M001169,Democrat,support,support
s37-2023,senate,Joe Manchin,M001183,Democrat,support,support
s37-2023,senate,Markwayne Mullin,M001190,Republican,oppose,support
s37-2023,senate,Roger Marshall,M001198,Republican,oppose,support
s37-2023,senate,Jon Ossoff,O000174,Democrat,support,support
s37-2023,senate,Alex Padilla,P000145,Democrat,support,support
s37-2023,senate,Gary Peters,P000595,Democrat,support,support
s37-2023,senate,Rand Paul,P000603,Republican,oppose,support
s37-2023,senate,Jack Reed,R000122,Democrat,support,support
s37-2023,senate,Jim Risch,R000584,Republican,oppose,support
s37-2023,senate,Marco Rubio,R000595,Republican,oppose,support
s37-2023,senate,Mike Rounds,R000605,Republican,oppose,support
s37-2023,senate,Jacky Rosen,R000608,Democrat,support,support
s37-2023,senate,Mitt Romney,R000615,Republican,oppose,support
s37-2023,senate,Pete Ricketts,R000618,Republican,oppose,support
s37-2023,senate,Bernie Sanders,S000033,Independent,support,support
s37-2023,senate,Chuck Schumer,S000148,Democrat,support,support
s37-2023,senate,Debbie Stabenow,S000770,Democrat,support,support
s37-2023,senate,Jeanne Shaheen,S001181,Democrat,support,support
s37-2023,senate,Tim Scott,S001184,Republican,oppose,support
s37-2023,senate,Kyrsten Sinema,S001191,Independent,support,support
s37-2023,senate,Brian Schatz,S001194,Democrat,support,support
s37-2023,senate,Dan Sullivan,S001198,Republican,oppose,support
s37-2023,senate,Tina Smith,S001203,Democrat,support,support
s37-2023,senate,Rick Scott,S001217,Republican,oppose,support
